trip_id,drone_id,time_seconds,phase,lon,lat,alt_m,distance_3d_km,terrain_obstructed,fspl_db,obstruction_loss_db,path_loss_db,bidirectional_loss_limit_db,margin_db,available
Q2-011,U08,3975.035254245985,climb,109.2308517,23.0085095,227.70000000000005,0.08000000000000006,False,78.11602457407099,0.0,78.11602457407099,122.0,43.88397542592901,True
Q2-011,U08,3980.035254245985,climb,109.2308517,23.0085095,240.20000000000005,0.09250000000000005,False,79.37705948901277,0.0,79.37705948901277,122.0,42.622940510987235,True
Q2-011,U08,3985.035254245985,climb,109.2308517,23.0085095,252.70000000000005,0.10500000000000005,False,80.47801081563088,0.0,80.47801081563088,122.0,41.52198918436912,True
Q2-011,U08,3990.035254245985,climb,109.2308517,23.0085095,265.20000000000005,0.11750000000000006,False,81.45498216638723,0.0,81.45498216638723,122.0,40.545017833612775,True
Q2-011,U08,3995.035254245985,climb,109.2308517,23.0085095,277.70000000000005,0.13000000000000006,False,82.33309188036885,0.0,82.33309188036885,122.0,39.666908119631145,True
Q2-011,U08,4000.035254245985,climb,109.2308517,23.0085095,290.20000000000005,0.14250000000000004,False,83.1305221211227,0.0,83.1305221211227,122.0,38.869477878877305,True
Q2-011,U08,4005.035254245985,climb,109.2308517,23.0085095,302.70000000000005,0.15500000000000005,False,83.86085879763795,0.0,83.86085879763795,122.0,38.139141202362055,True
Q2-011,U08,4010.035254245985,climb,109.2308517,23.0085095,315.20000000000005,0.16750000000000007,False,84.5345210616894,0.0,84.5345210616894,122.0,37.465478938310596,True
Q2-011,U08,4014.519609714735,cruise,109.2308517,23.0085095,326.410888671875,0.178710888671875,False,85.09724512285025,0.0,85.09724512285025,122.0,36.90275487714975,True
Q2-011,U08,4019.519609714735,cruise,109.2308154626882,23.009185903781564,326.410888671875,0.1938106117794994,False,85.80177588306867,0.0,85.80177588306867,122.0,36.19822411693133,True
Q2-011,U08,4024.519609714735,cruise,109.23077922537641,23.009862307563125,326.410888671875,0.23331838634126076,False,87.41320411691528,0.0,87.41320411691528,122.0,34.58679588308472,True
Q2-011,U08,4029.519609714735,cruise,109.2307429880646,23.01053871134469,326.410888671875,0.28733661912776276,False,89.22204438307769,0.0,89.22204438307769,122.0,32.77795561692231,True
Q2-011,U08,4034.519609714735,cruise,109.2307067507528,23.01121511512625,326.410888671875,0.3491949964715691,False,90.9155850778377,0.0,90.9155850778377,122.0,31.084414922162296,True
Q2-011,U08,4039.519609714735,cruise,109.23067051344101,23.011891518907817,326.410888671875,0.41540571791251807,False,92.4236742372298,0.0,92.4236742372298,122.0,29.576325762770196,True
Q2-011,U08,4044.519609714735,cruise,109.23063427612921,23.012567922689378,326.410888671875,0.48418656517343667,False,93.7544795304815,0.0,93.7544795304815,122.0,28.245520469518496,True
Q2-011,U08,4049.519609714735,cruise,109.23059803881742,23.013244326470943,326.410888671875,0.5545821005799576,False,94.9335418020765,0.0,94.9335418020765,122.0,27.066458197923495,True
Q2-011,U08,4054.519609714735,cruise,109.23056180150562,23.013920730252508,326.410888671875,0.6260478752493782,False,95.98637575280496,0.0,95.98637575280496,122.0,26.01362424719504,True
Q2-011,U08,4059.519609714735,cruise,109.23052556419381,23.01459713403407,326.410888671875,0.6982553543067023,False,96.93451032640301,0.0,96.93451032640301,122.0,25.065489673596986,True
